frame,time_sec,area,perimeter,ellipse_major,ellipse_minor,ellipse_angle,hu1,hu2,hu3,hu4,hu5,hu6,hu7
62464,2084.2154666666665,47646.0,2110.9747335910797,170.71768188476562,465.83428955078125,89.31587982177734,0.27926414164967595,0.035131075330837216,0.0007231419978432469,0.00024231269784019942,-6.252486645670658e-08,-3.2689781157221236e-05,7.986953149417679e-08
62495,2085.2498333333333,47570.5,2116.732093334198,171.6796875,458.9637451171875,89.1850814819336,0.27955330245709237,0.03534923737843967,0.0007341044597937959,0.00024560250291972213,-6.199058554644411e-08,-3.231601948751868e-05,8.386204426284616e-08
62526,2086.2842,47619.5,2098.0458019971848,170.40145874023438,468.4746398925781,89.4011459350586,0.27952554610118163,0.03536171040812781,0.0007283822845284618,0.000243968703703713,-6.131648249605332e-08,-3.222459757674603e-05,8.256676162144018e-08
62557,2087.318566666667,47705.0,2092.631589412689,170.21243286132812,473.27606201171875,89.33668518066406,0.2789182696425886,0.03513648218747366,0.0007116327311984755,0.00023823726044194143,-5.981639512603063e-08,-3.186574090694855e-05,7.77459555775674e-08
62588,2088.3529333333336,47827.5,2085.217376947403,172.227294921875,460.9126892089844,89.23066711425781,0.27832895043451034,0.034869374421526204,0.0006950261100430691,0.00023384983842478265,-5.7535458238953764e-08,-3.134734350739578e-05,7.468494386734142e-08
62619,2089.3873,47721.0,2095.8031623363495,170.75460815429688,465.1554870605469,89.40057373046875,0.27897680425917826,0.03510978204408565,0.000693697051323745,0.00023468264634416255,-5.829025114014652e-08,-3.1730700787053614e-05,7.462262774223602e-08
62650,2090.4216666666666,47617.5,2102.2468127012253,170.458251953125,467.46649169921875,89.3359146118164,0.27956248053575117,0.03535810025952072,0.0007097946849600894,0.00023959854497727532,-5.990172855673585e-08,-3.21176973318712e-05,7.858007055451235e-08
62681,2091.4560333333334,47572.0,2109.317880511284,170.7794647216797,458.2527160644531,89.45603942871094,0.27991535514616717,0.03550851617650733,0.0007169798210920711,0.00024285558285596054,-5.930101421937884e-08,-3.1842301579952415e-05,8.217624258107866e-08
62712,2092.4904,47837.0,2058.8325995206833,170.88697814941406,457.68353271484375,89.38404083251953,0.27804880945045374,0.034723218794182886,0.0007313016976474352,0.0002450679638072784,-5.885989860480388e-08,-3.099664207838329e-05,8.543464808725066e-08
62743,2093.524766666667,47811.0,2062.1463083028793,170.73162841796875,460.3114929199219,89.51811218261719,0.27834353741630524,0.03480377314473278,0.000733711919443144,0.00024630243703809235,-5.963286105679781e-08,-3.1220673506877896e-05,8.606381132805211e-08
62774,2094.559133333333,47697.0,2092.489453315735,170.2664031982422,465.0408935546875,89.60855102539062,0.2791509778502642,0.03518104190949855,0.0007135779528156369,0.00024089595573314638,-5.927177287900411e-08,-3.168844158311651e-05,8.038811143085747e-08
62805,2095.5935,47623.5,2109.359510540962,169.2421112060547,465.7389831542969,89.71599578857422,0.2790629016502925,0.03522252820996666,0.0007372932447141198,0.00024604829956821487,-6.044525438911246e-08,-3.1615337513704994e-05,8.560884845899171e-08
62836,2096.6278666666667,47700.0,2113.460015654564,170.59083557128906,458.3246765136719,89.62840270996094,0.2786461845699035,0.03503222963260608,0.0007268568678197729,0.00024230713117905626,-5.980141195329682e-08,-3.159760947591516e-05,8.224617144540668e-08
62867,2097.6622333333335,47589.5,2120.531082868576,170.67388916015625,465.1096496582031,89.67211151123047,0.2793806800821693,0.03530255776154464,0.0007292456426698979,0.00024321511303128534,-6.197624932743655e-08,-3.249499107439717e-05,8.155143239642532e-08
62898,2098.6966,47508.5,2119.2173746824265,171.66896057128906,460.58978271484375,89.45635986328125,0.2799407379532962,0.03551540172496145,0.0007299340363319354,0.00024459339685429886,-6.238815763106501e-08,-3.269246139036269e-05,8.239455401317052e-08
62929,2099.7309666666665,47519.0,2120.6315886974335,171.47760009765625,460.2328796386719,89.52095794677734,0.27978487265893687,0.03544870999746004,0.000737590409390303,0.0002458659924253319,-6.306952613554222e-08,-3.2844402388424535e-05,8.357488361067554e-08
62960,2100.7653333333333,47586.5,2118.388948202133,171.43443298339844,458.29095458984375,89.21910858154297,0.27934980442564444,0.03530492381062939,0.000729315951986714,0.0002445521179920174,-6.012191370245941e-08,-3.183845343938141e-05,8.397650543152354e-08
62991,2101.7997,47690.5,2108.732093811035,171.73500061035156,458.67205810546875,89.35516357421875,0.27911231476892073,0.03517177965949017,0.0007114659150627744,0.00024139544278490798,-5.777528462326397e-08,-3.121161738125433e-05,8.166932281353332e-08
63022,2102.834066666667,47631.0,2107.317880511284,169.59397888183594,466.4226989746094,89.54536437988281,0.2793191477848779,0.03522111510155373,0.0007239232982456271,0.00024514169216742336,-5.919906908914935e-08,-3.148598678702902e-05,8.461712875061902e-08
63053,2103.8684333333335,47574.0,2102.4894536733627,169.01287841796875,471.99652099609375,89.42731475830078,0.2798298254158145,0.03547912809264587,0.000705709756869941,0.00024146552787831894,-5.797427971620656e-08,-3.130974161161444e-05,8.108344040331343e-08
63084,2104.9028,47546.5,2120.8742287158966,168.79774475097656,474.78692626953125,89.39588165283203,0.2797855907510943,0.035473009153935205,0.0007295062375516244,0.00024577524702937514,-6.066012819148885e-08,-3.194888916324484e-05,8.45619437573278e-08
63115,2105.9371666666666,47650.5,2117.2173743247986,170.7406463623047,469.42510986328125,89.63745880126953,0.2791507955916402,0.03525655821910692,0.000721632672637856,0.00024221419300689699,-5.893274325733283e-08,-3.1316358662367014e-05,8.234951540729469e-08
63146,2106.9715333333334,47710.0,2115.4600150585175,169.48123168945312,473.7190246582031,89.62703704833984,0.27890957102235275,0.03508089346242389,0.0007056506478455106,0.0002384577494825595,-5.81122832320991e-08,-3.133902534051324e-05,7.86830759378222e-08
63177,2108.0059,47633.5,2114.8742291927338,170.1407012939453,469.09881591796875,89.38988494873047,0.27926281270997705,0.035222655392740325,0.0007063588523380703,0.00023852681630473184,-5.939177702767801e-08,-3.190604906509961e-05,7.783706085175147e-08
63208,2109.040266666667,47575.0,2114.288442492485,170.6976776123047,464.27362060546875,89.37743377685547,0.27951504393031584,0.03530834928455602,0.0007224532569867031,0.00024220319334951012,-6.168450362264498e-08,-3.255572606518666e-05,8.037284970970611e-08
63239,2110.074633333333,47557.0,2104.146306991577,169.46778869628906,471.36181640625,89.44539642333984,0.27970392529173294,0.03542675578301993,0.0007260446042786152,0.00024396167985638834,-6.108570237313446e-08,-3.2157371901061295e-05,8.252673282676583e-08
63270,2111.109,47582.0,2111.460015296936,169.8824005126953,468.6679992675781,89.30322265625,0.27968521303460137,0.03537088869522286,0.0007168315354526019,0.00024211294715126047,-6.087248332626968e-08,-3.224002168206064e-05,8.042424068086372e-08
63301,2112.1433666666667,47684.5,2116.3889476060867,170.7482452392578,463.6687316894531,89.49208068847656,0.2791448208262352,0.03518253216204852,0.0007019920512676655,0.00023830596695271981,-5.8320580244060204e-08,-3.1429354864097736e-05,7.80961056942913e-08
63332,2113.1777333333334,47677.0,2097.1757447719574,169.8077850341797,463.49139404296875,89.35324096679688,0.27933228916573183,0.03527920753159799,0.0006986765000965111,0.0002376210105311378,-5.7984168443371295e-08,-3.14561667452815e-05,7.753682538951561e-08
63363,2114.2121,47653.5,2107.075239777565,169.82406616210938,463.5572509765625,89.07006072998047,0.2793241406859745,0.035292205720683874,0.0007088508662184814,0.00023912219496477404,-5.921038915182067e-08,-3.1853128990982895e-05,7.865211463704836e-08
63394,2115.2464666666665,47651.0,2108.1463075876236,170.52682495117188,461.2701110839844,89.15796661376953,0.2792693356365725,0.035258925756152,0.0007040668052583369,0.00023877586996714126,-5.8059047346518124e-08,-3.1544917757543276e-05,7.882888972793637e-08
63425,2116.2808333333332,47643.0,2111.460015773773,169.83566284179688,463.3908386230469,89.49600982666016,0.27926949134241097,0.03522644874204505,0.0007057799911916927,0.00024025373242642236,-5.810639383043613e-08,-3.1524811701371615e-05,8.007076382240707e-08
63456,2117.3152,47688.5,2118.531083226204,170.03158569335938,466.8842468261719,89.48564910888672,0.2788720628102288,0.03504670000508156,0.0007105840275865833,0.00023953239399859147,-5.971592145461636e-08,-3.187078117961371e-05,7.873891847249136e-08
63487,2118.3495666666668,47653.5,2084.933104991913,170.27114868164062,462.64154052734375,89.46282196044922,0.2790989073354366,0.035208235492856475,0.0007157919280617195,0.00024060037751991837,-5.965435791601825e-08,-3.1857807710123174e-05,8.006816545279574e-08
63518,2119.3839333333335,47704.5,2096.1046772003174,171.0030517578125,460.181396484375,89.45793914794922,0.27887940565655855,0.035114788500715914,0.0007040062347823525,0.0002369220343039552,-5.89840804064762e-08,-3.171298520483566e-05,7.670332810137221e-08
63549,2120.4183,47657.0,2094.690462946892,170.49342346191406,462.4954833984375,89.4630355834961,0.27927128887283653,0.03521639325418402,0.0007119116258928935,0.00023918930380638058,-6.126928847604725e-08,-3.245160332844308e-05,7.738311582861142e-08
63580,2121.4526666666666,47646.0,2092.4894530773163,171.381103515625,457.59112548828125,89.74115753173828,0.2790575884223795,0.03515262662758315,0.0007169442054234538,0.00024163051375092635,-6.050326716202201e-08,-3.186185877490156e-05,8.033534615952336e-08
63611,2122.4870333333333,47636.0,2108.7737241983414,170.97560119628906,456.1735534667969,89.63218688964844,0.2791230650888376,0.035222367329995195,0.0007168577443222025,0.00024152931692208963,-5.965950454655265e-08,-3.162183533968873e-05,8.087790668420143e-08
63642,2123.5214,47677.0,2094.1463079452515,170.61325073242188,452.9677429199219,89.63302612304688,0.279266492997859,0.03527318910265113,0.0007049320048886979,0.00023866951703637183,-5.850242197803121e-08,-3.1564395593738856e-05,7.849378531611838e-08
63673,2124.555766666667,47677.0,2112.1463080644608,169.06600952148438,469.5936279296875,89.8088150024414,0.27913383387553004,0.035212086654366086,0.0007106725072615245,0.00023891454597825957,-5.909992824050449e-08,-3.181452230906325e-05,7.873270516324936e-08
63704,2125.5901333333336,47692.5,2106.3889479637146,170.2046356201172,460.142578125,89.7457275390625,0.27904159692461333,0.0351079838137695,0.0006941179584924592,0.00023590929075870403,-5.806041595028907e-08,-3.176218205573808e-05,7.57768825970374e-08
63735,2126.6245,47629.5,2112.8742287158966,171.05686950683594,460.16754150390625,89.66204833984375,0.2793401742232016,0.035204234422417206,0.0007190697246690648,0.0002416664741226376,-6.093858854633936e-08,-3.238527270556892e-05,8.022105453656688e-08
63766,2127.6588666666667,47677.5,2117.501646757126,170.6923065185547,462.3746337890625,89.73877716064453,0.2788035993117653,0.035059920507291245,0.0007165746699121481,0.0002404673971522234,-5.876300572466639e-08,-3.1529861711145794e-05,8.068968467082293e-08
63797,2128.6932333333334,47703.0,2104.430578351021,171.77667236328125,455.010498046875,89.57158660888672,0.27892124644605487,0.03508161820082592,0.0007101691157368724,0.00024006429224130216,-5.8375080673515526e-08,-3.1336783268472454e-05,8.011004738087626e-08
63828,2129.7276,47754.5,2089.21737575531,170.39466857910156,455.9960632324219,89.74085998535156,0.27901861922601207,0.035097514355286255,0.000681047846926298,0.00023488135180646318,-5.514294977641983e-08,-3.068390814498038e-05,7.605542906291649e-08
63859,2130.761966666667,47717.5,2083.075240254402,170.37350463867188,450.4969787597656,89.83627319335938,0.27940390154439937,0.03527072910969487,0.0006955867547822689,0.00023894839564777426,-5.634616238056371e-08,-3.0879131920307896e-05,7.946731541850365e-08
63890,2131.796333333333,47653.0,2113.9452974796295,168.95938110351562,467.7823181152344,89.6479263305664,0.27926932701103996,0.035285096076277965,0.0007171374885921557,0.00024153816664795945,-5.896359412942696e-08,-3.14237795292661e-05,8.141768330666605e-08
63921,2132.8307,47662.0,2113.317880511284,170.8893280029297,461.84588623046875,89.69725799560547,0.2791024165770832,0.03516796235877787,0.0007292812781366798,0.00024334979815985333,-6.105969107994668e-08,-3.211932725098302e-05,8.234900646506378e-08
63952,2133.8650666666667,47630.0,2098.0041719675064,170.54335021972656,456.1919250488281,89.53485107421875,0.2793656340051955,0.035182972838957556,0.0007057899873870889,0.00023977829243245012,-6.035447245728797e-08,-3.237681238542432e-05,7.802027840910363e-08
63983,2134.8994333333335,47576.5,2112.874230027199,169.94639587402344,462.1647644042969,89.38523864746094,0.2797226057761937,0.0353539910026091,0.0007077459853785146,0.00024033621096418136,-6.073972345036378e-08,-3.254155063291229e-05,7.833097870023923e-08
64014,2135.9338000000002,47566.5,2116.531084418297,170.6951141357422,461.3605651855469,89.4533462524414,0.279679207171246,0.035368656941574955,0.000717188918518996,0.00024306315452097345,-6.039523033188492e-08,-3.221632005022562e-05,8.155561892955399e-08
64045,2136.9681666666665,47690.0,2104.9747354984283,171.3965606689453,460.0939025878906,89.36698913574219,0.2789757305596728,0.03512926551110159,0.0007053470447317569,0.00023866422941437853,-5.7795178004103894e-08,-3.1423613845336466e-05,7.904764633788926e-08
64076,2138.0025333333333,47861.5,2077.7615312337875,170.62796020507812,458.5607604980469,89.40885925292969,0.2779368774428134,0.03461334131373131,0.0006976192695192695,0.00023595581687361046,-5.784448361773488e-08,-3.137505479727062e-05,7.627943887275577e-08
64107,2139.0369,47895.0,2090.489453434944,171.35104370117188,459.1529541015625,89.4502944946289,0.27786408684290337,0.034596649168036446,0.0006786549030487162,0.0002318986184243686,-5.5261304093849204e-08,-3.064541345357725e-05,7.35497188144135e-08
64138,2140.071266666667,47600.5,2096.7320948839188,170.2955322265625,463.5831298828125,89.49913787841797,0.2793364895403079,0.03529215629401741,0.0007210224172142943,0.0002436279146927079,-5.945701037618099e-08,-3.1648795697024084e-05,8.301299043365134e-08
64169,2141.1056333333336,47594.5,2106.246813058853,171.1868438720703,463.779541015625,89.75513458251953,0.2792636858205756,0.03528004122955411,0.0007313964710075391,0.00024554345646988216,-5.995313148579815e-08,-3.1604203822055605e-05,8.504919421855389e-08
64200,2142.14,47737.0,2111.4600158929825,170.04954528808594,459.9222412109375,89.41867065429688,0.2785325229187515,0.03497362397505375,0.0007218834076608439,0.00024110686123681664,-5.8872648096874974e-08,-3.1269259211725416e-05,8.15600194097963e-08
64231,2143.1743666666666,47719.5,2117.217375278473,170.1903076171875,463.7627868652344,89.43222045898438,0.2786588393362332,0.03499981944340223,0.000719943893511057,0.00024093833964941182,-5.9287097160907356e-08,-3.149959513720147e-05,8.09613294314417e-08
64262,2144.2087333333334,47721.5,2116.0458018779755,169.25411987304688,468.7368469238281,89.40050506591797,0.2785694375033885,0.03495103968819904,0.0007236162817954129,0.00024184615169540013,-5.985754689093766e-08,-3.168683635344186e-05,8.156574216495454e-08
64293,2145.2431,47692.0,2094.489453434944,168.85208129882812,469.7207336425781,89.25067901611328,0.2790249946424605,0.035135990532838494,0.0007222427511214191,0.00024246067770154398,-5.983667498504351e-08,-3.184845810714203e-05,8.193971467377532e-08
64324,2146.277466666667,47669.5,2099.0752407312393,169.62481689453125,469.28668212890625,89.27391815185547,0.27903472307965604,0.035136998707470175,0.0007276645629683169,0.00024310129020597214,-6.126527901844048e-08,-3.218775347088144e-05,8.185852944463314e-08
64355,2147.311833333333,47720.5,2082.874228835106,169.81350708007812,460.5395202636719,89.66410064697266,0.2793975777450881,0.03523363643402348,0.0007076158416569114,0.00023974205759826845,-5.964598763126309e-08,-3.1924626323078234e-05,7.869517946426547e-08
64386,2148.3462,47644.0,2106.2884439229965,169.37754821777344,470.600341796875,89.76692962646484,0.2795204968991115,0.035369010719568696,0.0007182065661899,0.00024236258543293285,-5.96553423145576e-08,-3.1630384609642095e-05,8.16445639932758e-08
64417,2149.3805666666667,47604.0,2089.175745487213,170.78053283691406,457.1732177734375,89.44490814208984,0.27972597439958374,0.03545606828294195,0.0007203092589558042,0.00024357818808147305,-5.923837037586197e-08,-3.164644012905296e-05,8.306875998899787e-08
64448,2150.4149333333335,47737.5,2092.5899579524994,171.4077606201172,455.2035827636719,89.4499740600586,0.2788901997720095,0.03512565053174827,0.0007029655452663365,0.00023844961856427235,-5.6784355706293306e-08,-3.090115269827314e-05,7.941169931359507e-08
64479,2151.4493,47845.0,2083.1757448911667,172.2001190185547,450.74420166015625,89.42323303222656,0.2782925966613551,0.03483880842424085,0.0006893664718608589,0.00023449653070484116,-5.545532819887742e-08,-3.059331467972802e-05,7.624854066868407e-08
64510,2152.4836666666665,47730.5,2097.4183859825134,171.4095916748047,451.9713134765625,89.39197540283203,0.27886221524788385,0.03513915120393963,0.0006915807788711466,0.00023475551724745365,-5.631807824326325e-08,-3.092847281172717e-05,7.599697255761428e-08
64541,2153.5180333333333,47688.0,2102.8325991630554,172.0476837158203,450.90362548828125,89.19056701660156,0.2792651318960011,0.03526066677837276,0.0007016154196908261,0.00023785638113071623,-5.7962618486959934e-08,-3.150019177020349e-05,7.798647489751295e-08
64572,2154.5524,47587.0,2098.690463900566,172.52328491210938,454.2796325683594,89.72486877441406,0.27956788077514994,0.03540060174210514,0.000716248017217328,0.00024124200070675962,-6.006613021763717e-08,-3.2167000709356035e-05,8.029937098021746e-08
64603,2155.586766666667,47568.5,2106.0458023548126,170.96897888183594,465.884033203125,89.45942687988281,0.27953921881454696,0.03534678274352163,0.000739468568828698,0.0002472533811182224,-6.22526582621019e-08,-3.2462002455808874e-05,8.545262888812686e-08
64634,2156.6211333333335,47597.5,2094.3889478445053,171.872314453125,457.4081726074219,89.46150970458984,0.2794890930569478,0.03531912420760989,0.0007309113860000443,0.0002455044248091124,-6.173200293459127e-08,-3.229036443628706e-05,8.369326513404797e-08
64665,2157.6555,47607.5,2085.0752395391464,171.6376495361328,460.9126892089844,89.50283813476562,0.27941335900069997,0.03526159224091197,0.0007393394458502413,0.0002460527517665998,-6.424316270778749e-08,-3.295642771078143e-05,8.298431908389642e-08
64696,2158.6898666666666,47694.5,2084.246812105179,171.3758544921875,456.63922119140625,89.27903747558594,0.27922479862942945,0.035242652619026045,0.0007190438826407157,0.00024189588529787375,-5.974303191124166e-08,-3.1781502750429144e-05,8.129122804441747e-08
64727,2159.7242333333334,47723.0,2078.8325992822647,170.4929962158203,459.7165222167969,89.42546844482422,0.2790430776598197,0.0351542457820737,0.0007128305951826981,0.00024083180695603885,-5.844537083566764e-08,-3.1383235088917335e-05,8.087721488598569e-08
64758,2160.7586,47769.0,2082.4894530773163,172.040283203125,454.2100524902344,89.2648696899414,0.27883006764910495,0.03501815272484024,0.0006989244324299128,0.0002365802901028371,-5.822255917705486e-08,-3.159679694004862e-05,7.658269652199992e-08
64789,2161.792966666667,47696.0,2107.116870045662,170.69052124023438,460.53076171875,89.43366241455078,0.27896961145704297,0.03507240614373668,0.0007080608948572254,0.00023819286461416154,-5.9588543014889795e-08,-3.206706047361156e-05,7.757571632313803e-08
64820,2162.827333333333,47810.0,2089.8031610250473,170.51654052734375,459.8341369628906,89.3113021850586,0.27841977778102317,0.03491099995732541,0.0007052553120545964,0.00023862453374863762,-5.654411811176883e-08,-3.072876815933386e-05,7.9909608322221e-08
64851,2163.8617,47787.5,2099.903666615486,171.75192260742188,451.0453796386719,89.34255981445312,0.27829808517559085,0.0349015720296475,0.0007037402504816638,0.0002367395714838989,-5.6488927134190226e-08,-3.080953414863328e-05,7.839884942069362e-08
64882,2164.8960666666667,47701.0,2111.945297241211,170.45281982421875,457.091552734375,89.47395324707031,0.27865836891050266,0.03499632085319735,0.0007125556923256964,0.00023962540174860556,-5.884633433764769e-08,-3.1448416412236264e-05,7.963307502746808e-08
64913,2165.9304333333334,47667.5,2108.045802474022,170.7901611328125,460.02301025390625,89.2105941772461,0.2791963687386314,0.03510883478580678,0.0007040488684746641,0.000238692446098548,-6.048748159969237e-08,-3.228882339233556e-05,7.691439840693571e-08
64944,2166.9648,47605.5,2108.0458019971848,171.5819549560547,459.11383056640625,89.43742370605469,0.2795976889370714,0.0353402418902795,0.0007271989365611592,0.00024380259735249624,-6.213459395822722e-08,-3.2443461972274645e-05,8.171618867316418e-08
64975,2167.9991666666665,47639.0,2103.8031615018845,171.0719451904297,458.15850830078125,89.5025863647461,0.27926159118740634,0.035268004371706456,0.000729865880077559,0.00024398302766538973,-6.095676303189166e-08,-3.192976098575234e-05,8.297387945514272e-08
65006,2169.0335333333333,47728.5,2105.3595106601715,171.18722534179688,468.568359375,89.34036254882812,0.27873415835721993,0.03505520187299573,0.0007156806798427562,0.0002397296016570844,-5.9036721959639143e-08,-3.141302929964392e-05,7.984254992866808e-08
65037,2170.0679,47714.0,2122.430578351021,170.89120483398438,467.1099853515625,89.35694122314453,0.27864985059580494,0.035011798886596314,0.0007150065891328849,0.00023995068308082775,-5.893693808103897e-08,-3.145550295555141e-05,8.002872240424583e-08
65068,2171.1022666666668,47648.0,2117.1168707609177,171.5733184814453,457.65911865234375,89.44695281982422,0.2789943147339444,0.03513901655448949,0.0007209718447832514,0.0002416922479633211,-6.024676371560926e-08,-3.1982287078095216e-05,8.09281112803604e-08
65099,2172.1366333333335,47652.5,2099.9036680459976,172.49859619140625,456.373046875,89.47771453857422,0.27886753309265067,0.03508185265556739,0.0007194847392547428,0.00024146036381385294,-5.989922909741849e-08,-3.1894763664531524e-05,8.087588644708589e-08
65130,2173.171,47626.0,2130.71484875679,169.15234375,471.359619140625,89.50465393066406,0.279178143306429,0.035223401482189484,0.0007295099823379899,0.0002437454114270016,-6.065166633675498e-08,-3.191433859462876e-05,8.297994911651745e-08
65161,2174.2053666666666,47748.0,2135.886421084404,168.20651245117188,478.3194274902344,89.48751068115234,0.2784675769674339,0.03490369551512458,0.0007095314463974071,0.00023899315498273097,-5.829652208482173e-08,-3.129123902003606e-05,7.929154496358739e-08
65192,2175.2397333333333,47623.5,2116.6732186079025,170.1106414794922,470.4872131347656,89.59136199951172,0.2793443185741975,0.03520981396747972,0.0007227372368330729,0.00024449924665491434,-6.024224014561308e-08,-3.187479118147895e-05,8.327363485803101e-08
65223,2176.2741,47520.0,2111.6610260009766,171.52197265625,462.36737060546875,89.6868896484375,0.2799698493539038,0.03550889634408189,0.0007344257840330593,0.00024696552108867365,-6.210384725637289e-08,-3.245862456895293e-05,8.488641865960544e-08
65254,2177.308466666667,47663.0,2113.460015296936,169.95021057128906,473.9680480957031,89.56000518798828,0.27911047514159465,0.0352070586129473,0.0007343725095432904,0.00024453383568536646,-6.078744134246255e-08,-3.1814700418579395e-05,8.392336716573764e-08
65285,2178.342833333333,47783.5,2111.359510064125,169.58306884765625,472.9512939453125,89.6854476928711,0.2784222435256589,0.034906746742071566,0.0007172716957779284,0.0002412214615463796,-5.7802215217868696e-08,-3.093685866035037e-05,8.201605423079391e-08
65316,2179.3772,47684.5,2113.560521006584,171.25482177734375,466.4755554199219,89.41132354736328,0.2789937762729886,0.03512094413285813,0.0007141302922570554,0.00024002334776419045,-5.94978889043818e-08,-3.183436655721573e-05,7.959283768348004e-08
65347,2180.4115666666667,47601.5,2104.8742295503616,171.66419982910156,459.9269714355469,89.58663940429688,0.27949999475612564,0.0353056986950896,0.0007223052990660127,0.0002428790545963392,-6.112799891538118e-08,-3.2402381759011636e-05,8.131538315253609e-08
65378,2181.4459333333334,47515.0,2095.4600150585175,170.6873321533203,464.4648132324219,89.43956756591797,0.2800641855086075,0.0355903733416067,0.0007436845550722227,0.00024652255836206117,-6.418975751012489e-08,-3.327402881198776e-05,8.379476301637488e-08
65409,2182.4803,47532.5,2106.0458011627197,169.6702117919922,469.8278503417969,89.50199127197266,0.2800145241654463,0.035595609172861885,0.0007425591303178723,0.0002470972372990841,-6.248326157337416e-08,-3.270005215810055e-05,8.543331735706853e-08
65440,2183.514666666667,47582.0,2096.1463071107864,169.7550506591797,469.12451171875,89.38473510742188,0.27965892343623566,0.03544847056525038,0.0007320934896524439,0.0002442669384996628,-6.177019326103776e-08,-3.2447084728082104e-05,8.279100008284071e-08
65471,2184.549033333333,47602.5,2096.7320940494537,171.16514587402344,462.9712219238281,89.53111267089844,0.2793816774313025,0.0353152644224553,0.000719502883381719,0.000241965611951246,-6.051017691913539e-08,-3.21650082373931e-05,8.081657047521556e-08
65502,2185.5834,47619.0,2104.1463079452515,171.18356323242188,463.24951171875,89.30591583251953,0.279135906208319,0.035213334891656574,0.0007229962975073543,0.00024198084855989882,-6.095417415512936e-08,-3.226525645482879e-05,8.080106738636337e-08
65533,2186.6177666666667,47709.0,2096.146307349205,169.40113830566406,469.3478088378906,89.48606872558594,0.2787085622836386,0.03506588143177975,0.0007149428631015167,0.00023865937834506554,-5.968410920025266e-08,-3.185050098889288e-05,7.846322345068973e-08
65564,2187.6521333333335,47771.5,2093.9036663770676,171.61477661132812,465.18780517578125,89.4239273071289,0.27831566085889836,0.034935418507453145,0.0007066949281342488,0.00023568445201562274,-5.865432523731844e-08,-3.1535117335012687e-05,7.623279474585354e-08
65595,2188.6865000000003,47739.5,2101.560521006584,170.38661193847656,469.8609313964844,89.62069702148438,0.2782999521468577,0.03496081706681901,0.000713314035875195,0.00023683907646325722,-5.9406962489834883e-08,-3.169166252783288e-05,7.711781530088198e-08
65626,2189.7208666666666,47875.0,2079.1757440567017,170.55307006835938,465.3902893066406,89.47396850585938,0.2778837690395156,0.0348079530393528,0.0007174529688870521,0.00023738541325931973,-5.8532653819553025e-08,-3.1224813670000956e-05,7.855807444602118e-08
65657,2190.7552333333333,47481.0,2130.430577635765,168.66871643066406,472.0808410644531,89.649169921875,0.28104572454024007,0.03576941177484387,0.0007676106967651685,0.0002629769454718477,-6.025092640517961e-08,-3.201403590138104e-05,1.016371155873765e-07
65688,2191.7896,47372.5,2131.217374920845,169.20887756347656,471.1983947753906,89.74304962158203,0.28171380143394736,0.03605247449417813,0.0008074576073625865,0.00027240277385399053,-6.320689673615285e-08,-3.278478968837674e-05,1.1102329334764693e-07
65719,2192.823966666667,47402.5,2122.874228954315,168.9055938720703,473.2396545410156,89.59303283691406,0.28131027032878864,0.03584522797666635,0.0007841760938028984,0.00027205224939931815,-5.634242955269998e-08,-3.0958795014992075e-05,1.1231700690521767e-07
65750,2193.8583333333336,47096.0,2150.0874316692352,170.26312255859375,458.650634765625,89.9146728515625,0.2844394724919784,0.036844661511564424,0.0008584270235186243,0.0002938573214045683,-6.640985892274385e-08,-3.398222271147583e-05,1.3180474837479548e-07
65781,2194.8927,47148.5,2155.5016453266144,166.72506713867188,479.1585998535156,89.8517074584961,0.28392594412923033,0.0367493620175311,0.0008541292047037376,0.0002912211742007157,-6.471363629770382e-08,-3.341473218475039e-05,1.3002988612368567e-07
65812,2195.9270666666666,47426.5,2153.0163649320602,165.78504943847656,482.8999938964844,89.82020568847656,0.2812220678968457,0.035769092409598385,0.000775037472678516,0.00027619827963422985,-4.841655494907064e-08,-2.856925175533176e-05,1.1826164016701185e-07
65843,2196.9614333333334,47644.0,2134.087432026863,169.6055145263672,462.32080078125,89.66476440429688,0.2795609435202325,0.03508527345720441,0.0006969135245196118,0.00024597606325756777,-5.330320932287664e-08,-2.9914306600364026e-05,8.677929852802555e-08
65874,2197.9958,47923.0,2139.9452961683273,169.36099243164062,468.9957275390625,89.71037292480469,0.2770720777989859,0.03438418488915924,0.000653955005775443,0.0002249197075885261,-5.104184081747735e-08,-2.9233738967904012e-05,6.953930524246065e-08
65905,2199.030166666667,48033.0,2136.915859222412,169.99656677246094,465.4508056640625,89.66012573242188,0.27650116519511697,0.03416216357146955,0.0006255632734794305,0.0002084473437269733,-5.442920969716006e-08,-3.0847699175743375e-05,5.1992781995836586e-08
65936,2200.064533333333,48118.5,2141.844792842865,171.95396423339844,459.4136047363281,89.49003601074219,0.2750903703599763,0.0338041049466115,0.000612460089565974,0.0002062212570692695,-5.008065193682765e-08,-2.915535596595336e-05,5.350898894714171e-08
65967,2201.0989,48128.5,2142.3300743103027,171.76023864746094,464.61700439453125,89.71967315673828,0.2744083035233889,0.03367966656142827,0.0006141053753566751,0.00020615794828329997,-4.8292913750832547e-08,-2.8374534931736097e-05,5.5213663417352624e-08
