frame_num,time_sec,time_min,x,y,width,height,area,detection
122,4.070733333333333,0.06784555555555555,,,,,,False
123,4.1041,0.06840166666666667,,,,,,False
124,4.137466666666667,0.06895777777777777,,,,,,False
125,4.170833333333333,0.06951388888888889,,,,,,False
126,4.2042,0.07007000000000001,,,,,,False
127,4.237566666666667,0.07062611111111111,,,,,,False
128,4.270933333333334,0.07118222222222223,,,,,,False
129,4.3043000000000005,0.07173833333333333,,,,,,False
130,4.337666666666666,0.07229444444444444,,,,,,False
131,4.371033333333333,0.07285055555555556,,,,,,False
132,4.4044,0.07340666666666666,,,,,,False
133,4.437766666666667,0.07396277777777778,,,,,,False
134,4.471133333333333,0.07451888888888888,,,,,,False
135,4.5045,0.075075,,,,,,False
136,4.537866666666667,0.07563111111111112,,,,,,False
137,4.571233333333334,0.07618722222222223,,,,,,False
138,4.6046000000000005,0.07674333333333334,,,,,,False
139,4.637966666666666,0.07729944444444443,,,,,,False
140,4.671333333333333,0.07785555555555555,,,,,,False
141,4.7047,0.07841166666666667,,,,,,False
142,4.738066666666667,0.07896777777777778,,,,,,False
143,4.771433333333333,0.0795238888888889,,,,,,False
144,4.8048,0.08008,,,,,,False
145,4.838166666666667,0.08063611111111112,,,,,,False
146,4.871533333333334,0.08119222222222224,,,,,,False
147,4.9049000000000005,0.08174833333333334,,,,,,False
148,4.938266666666666,0.08230444444444444,,,,,,False
149,4.971633333333333,0.08286055555555555,,,,,,False
150,5.005,0.08341666666666667,,,,,,False
151,5.038366666666667,0.08397277777777777,,,,,,False
152,5.071733333333333,0.08452888888888889,,,,,,False
153,5.1051,0.08508500000000001,,,,,,False
154,5.138466666666667,0.08564111111111111,,,,,,False
155,5.171833333333334,0.08619722222222223,,,,,,False
156,5.2052000000000005,0.08675333333333334,,,,,,False
157,5.238566666666666,0.08730944444444444,,,,,,False
158,5.271933333333333,0.08786555555555556,,,,,,False
159,5.3053,0.08842166666666666,,,,,,False
160,5.338666666666667,0.08897777777777778,,,,,,False
161,5.372033333333333,0.08953388888888889,,,,,,False
162,5.4054,0.09009,,,,,,False
163,5.438766666666667,0.09064611111111112,,,,,,False
164,5.472133333333334,0.09120222222222223,,,,,,False
165,5.5055000000000005,0.09175833333333334,,,,,,False
166,5.538866666666666,0.09231444444444444,,,,,,False
167,5.572233333333333,0.09287055555555555,,,,,,False
168,5.6056,0.09342666666666667,,,,,,False
169,5.638966666666667,0.09398277777777778,,,,,,False
170,5.6723333333333334,0.0945388888888889,,,,,,False
171,5.7057,0.095095,,,,,,False
172,5.739066666666667,0.09565111111111112,,,,,,False
173,5.772433333333334,0.09620722222222224,,,,,,False
174,5.8058000000000005,0.09676333333333334,,,,,,False
175,5.839166666666666,0.09731944444444444,,,,,,False
176,5.872533333333333,0.09787555555555555,,,,,,False
177,5.9059,0.09843166666666667,16.0,115.0,8.0,13.0,104.0,True
178,5.939266666666667,0.09898777777777777,320.0,225.0,20.0,11.0,220.0,True
179,5.9726333333333335,0.09954388888888889,320.0,225.0,20.0,11.0,220.0,True
180,6.006,0.10010000000000001,305.0,224.0,35.0,12.0,420.0,True
181,6.039366666666667,0.10065611111111111,305.0,223.0,15.0,13.0,195.0,True
182,6.072733333333334,0.10121222222222223,305.0,225.0,15.0,11.0,165.0,True
183,6.1061000000000005,0.10176833333333334,300.0,103.0,21.0,23.0,483.0,True
184,6.139466666666666,0.10232444444444444,300.0,103.0,20.0,19.0,380.0,True
185,6.172833333333333,0.10288055555555556,300.0,103.0,20.0,19.0,380.0,True
186,6.2062,0.10343666666666666,41.0,88.0,19.0,16.0,304.0,True
187,6.239566666666667,0.10399277777777778,41.0,88.0,19.0,16.0,304.0,True
188,6.2729333333333335,0.10454888888888889,300.0,103.0,21.0,19.0,399.0,True
189,6.3063,0.105105,65.0,87.0,21.0,25.0,525.0,True
190,6.339666666666667,0.10566111111111112,65.0,87.0,21.0,25.0,525.0,True
191,6.373033333333334,0.10621722222222223,41.0,89.0,19.0,15.0,285.0,True
192,6.4064000000000005,0.10677333333333335,300.0,103.0,21.0,20.0,420.0,True
193,6.439766666666666,0.10732944444444444,41.0,90.0,18.0,14.0,252.0,True
194,6.473133333333333,0.10788555555555555,304.0,104.0,16.0,19.0,304.0,True
195,6.5065,0.10844166666666667,306.0,225.0,12.0,11.0,132.0,True
196,6.539866666666667,0.10899777777777778,,,,,,False
197,6.5732333333333335,0.1095538888888889,,,,,,False
198,6.6066,0.11011,,,,,,False
199,6.639966666666667,0.11066611111111112,329.0,226.0,14.0,10.0,140.0,True
200,6.673333333333334,0.11122222222222224,329.0,226.0,14.0,10.0,140.0,True
201,6.7067000000000005,0.11177833333333334,329.0,226.0,14.0,10.0,140.0,True
202,6.740066666666666,0.11233444444444445,329.0,226.0,14.0,10.0,140.0,True
203,6.773433333333333,0.11289055555555555,329.0,226.0,14.0,10.0,140.0,True
204,6.8068,0.11344666666666667,329.0,226.0,14.0,10.0,140.0,True
205,6.840166666666667,0.11400277777777777,329.0,226.0,14.0,10.0,140.0,True
206,6.8735333333333335,0.11455888888888889,329.0,226.0,14.0,10.0,140.0,True
207,6.9069,0.11511500000000001,329.0,226.0,14.0,10.0,140.0,True
208,6.940266666666667,0.11567111111111111,329.0,226.0,14.0,10.0,140.0,True
209,6.973633333333334,0.11622722222222223,329.0,226.0,14.0,10.0,140.0,True
210,7.007000000000001,0.11678333333333334,329.0,226.0,14.0,10.0,140.0,True
211,7.040366666666666,0.11733944444444444,329.0,226.0,14.0,10.0,140.0,True
212,7.073733333333333,0.11789555555555556,329.0,226.0,14.0,10.0,140.0,True
213,7.1071,0.11845166666666666,329.0,226.0,14.0,10.0,140.0,True
214,7.140466666666667,0.11900777777777778,328.0,226.0,13.0,10.0,130.0,True
215,7.1738333333333335,0.11956388888888889,,,,,,False
216,7.2072,0.12012,,,,,,False
217,7.240566666666667,0.12067611111111112,,,,,,False
218,7.273933333333334,0.12123222222222223,,,,,,False
219,7.307300000000001,0.12178833333333335,,,,,,False
220,7.3406666666666665,0.12234444444444444,,,,,,False
221,7.374033333333333,0.12290055555555555,,,,,,False
222,7.4074,0.12345666666666667,,,,,,False
223,7.440766666666667,0.12401277777777778,,,,,,False
224,7.4741333333333335,0.1245688888888889,,,,,,False
225,7.5075,0.12512500000000001,,,,,,False
226,7.540866666666667,0.1256811111111111,,,,,,False
227,7.574233333333334,0.12623722222222222,,,,,,False
228,7.6076,0.12679333333333334,,,,,,False
229,7.6409666666666665,0.12734944444444443,,,,,,False
230,7.674333333333333,0.12790555555555555,,,,,,False
231,7.7077,0.12846166666666667,,,,,,False
232,7.741066666666667,0.1290177777777778,,,,,,False
233,7.7744333333333335,0.1295738888888889,,,,,,False
234,7.8078,0.13013,,,,,,False
235,7.841166666666667,0.13068611111111111,,,,,,False
236,7.874533333333334,0.13124222222222223,,,,,,False
237,7.9079,0.13179833333333332,,,,,,False
238,7.9412666666666665,0.13235444444444444,,,,,,False
239,7.974633333333333,0.13291055555555556,,,,,,False
240,8.008000000000001,0.13346666666666668,,,,,,False
241,8.041366666666667,0.13402277777777777,,,,,,False
242,8.074733333333333,0.1345788888888889,,,,,,False
243,8.1081,0.135135,,,,,,False
244,8.141466666666666,0.1356911111111111,,,,,,False
245,8.174833333333334,0.13624722222222224,,,,,,False
246,8.2082,0.13680333333333333,,,,,,False
247,8.241566666666667,0.13735944444444445,,,,,,False
248,8.274933333333333,0.13791555555555554,,,,,,False
249,8.308300000000001,0.1384716666666667,,,,,,False
250,8.341666666666667,0.13902777777777778,,,,,,False
251,8.375033333333333,0.13958388888888887,,,,,,False
252,8.4084,0.14014000000000001,,,,,,False
253,8.441766666666666,0.1406961111111111,,,,,,False
254,8.475133333333334,0.14125222222222222,,,,,,False
255,8.5085,0.14180833333333334,,,,,,False
256,8.541866666666667,0.14236444444444446,,,,,,False
257,8.575233333333333,0.14292055555555555,,,,,,False
258,8.608600000000001,0.14347666666666667,,,,,,False
259,8.641966666666667,0.1440327777777778,,,,,,False
260,8.675333333333333,0.14458888888888888,,,,,,False
261,8.7087,0.145145,,,,,,False
262,8.742066666666666,0.14570111111111111,,,,,,False
263,8.775433333333334,0.14625722222222223,,,,,,False
264,8.8088,0.14681333333333332,,,,,,False
265,8.842166666666667,0.14736944444444447,,,,,,False
266,8.875533333333333,0.14792555555555556,,,,,,False
267,8.908900000000001,0.14848166666666668,,,,,,False
268,8.942266666666667,0.14903777777777777,,,,,,False
269,8.975633333333333,0.1495938888888889,,,,,,False
270,9.009,0.15015,,,,,,False
271,9.042366666666666,0.1507061111111111,,,,,,False
272,9.075733333333334,0.15126222222222224,,,,,,False
273,9.1091,0.15181833333333333,,,,,,False
274,9.142466666666667,0.15237444444444445,,,,,,False
275,9.175833333333333,0.15293055555555554,,,,,,False
276,9.209200000000001,0.1534866666666667,,,,,,False
277,9.242566666666667,0.15404277777777778,,,,,,False
278,9.275933333333333,0.15459888888888887,,,,,,False
279,9.3093,0.15515500000000002,,,,,,False
280,9.342666666666666,0.1557111111111111,,,,,,False
281,9.376033333333334,0.15626722222222222,,,,,,False
282,9.4094,0.15682333333333334,,,,,,False
283,9.442766666666667,0.15737944444444446,,,,,,False
284,9.476133333333333,0.15793555555555555,,,,,,False
285,9.509500000000001,0.15849166666666667,,,,,,False
286,9.542866666666667,0.1590477777777778,,,,,,False
287,9.576233333333333,0.15960388888888888,,,,,,False
288,9.6096,0.16016,,,,,,False
289,9.642966666666666,0.16071611111111112,,,,,,False
290,9.676333333333334,0.16127222222222223,,,,,,False
291,9.7097,0.16182833333333332,,,,,,False
292,9.743066666666667,0.16238444444444447,,,,,,False
293,9.776433333333333,0.16294055555555556,,,,,,False
294,9.809800000000001,0.16349666666666668,,,,,,False
295,9.843166666666667,0.16405277777777777,,,,,,False
296,9.876533333333333,0.1646088888888889,,,,,,False
297,9.9099,0.165165,,,,,,False
298,9.943266666666666,0.1657211111111111,,,,,,False
299,9.976633333333334,0.16627722222222224,,,,,,False
300,10.01,0.16683333333333333,,,,,,False
301,10.043366666666667,0.16738944444444445,,,,,,False
302,10.076733333333333,0.16794555555555554,,,,,,False
303,10.110100000000001,0.1685016666666667,,,,,,False
304,10.143466666666667,0.16905777777777778,,,,,,False
305,10.176833333333333,0.16961388888888887,,,,,,False
306,10.2102,0.17017000000000002,,,,,,False
307,10.243566666666666,0.1707261111111111,,,,,,False
308,10.276933333333334,0.17128222222222222,,,,,,False
309,10.3103,0.17183833333333334,,,,,,False
310,10.343666666666667,0.17239444444444446,,,,,,False
311,10.377033333333333,0.17295055555555555,,,,,,False
312,10.410400000000001,0.17350666666666667,,,,,,False
313,10.443766666666667,0.1740627777777778,,,,,,False
314,10.477133333333333,0.17461888888888888,,,,,,False
315,10.5105,0.175175,,,,,,False
316,10.543866666666666,0.17573111111111112,,,,,,False
317,10.577233333333334,0.17628722222222223,,,,,,False
318,10.6106,0.17684333333333332,,,,,,False
319,10.643966666666667,0.17739944444444447,,,,,,False
320,10.677333333333333,0.17795555555555556,,,,,,False
321,10.710700000000001,0.17851166666666668,,,,,,False
322,10.744066666666667,0.17906777777777777,,,,,,False
323,10.777433333333333,0.1796238888888889,,,,,,False
324,10.8108,0.18018,,,,,,False
325,10.844166666666666,0.1807361111111111,,,,,,False
326,10.877533333333334,0.18129222222222224,,,,,,False
327,10.9109,0.18184833333333333,,,,,,False
328,10.944266666666667,0.18240444444444445,,,,,,False
329,10.977633333333333,0.18296055555555554,,,,,,False
330,11.011000000000001,0.1835166666666667,,,,,,False
331,11.044366666666667,0.18407277777777778,,,,,,False
332,11.077733333333333,0.18462888888888887,,,,,,False
333,11.1111,0.18518500000000002,,,,,,False
334,11.144466666666666,0.1857411111111111,,,,,,False
335,11.177833333333334,0.18629722222222223,,,,,,False
336,11.2112,0.18685333333333334,,,,,,False
337,11.244566666666667,0.18740944444444446,,,,,,False
338,11.277933333333333,0.18796555555555555,,,,,,False
339,11.311300000000001,0.18852166666666667,,,,,,False
340,11.344666666666667,0.1890777777777778,,,,,,False
341,11.378033333333333,0.18963388888888888,,,,,,False
342,11.4114,0.19019,,,,,,False
343,11.444766666666666,0.19074611111111112,,,,,,False
344,11.478133333333334,0.19130222222222223,,,,,,False
345,11.5115,0.19185833333333333,,,,,,False
346,11.544866666666667,0.19241444444444447,,,,,,False
347,11.578233333333333,0.19297055555555556,,,,,,False
348,11.611600000000001,0.19352666666666668,,,,,,False
349,11.644966666666667,0.19408277777777777,,,,,,False
350,11.678333333333333,0.1946388888888889,,,,,,False
351,11.7117,0.195195,,,,,,False
352,11.745066666666666,0.1957511111111111,,,,,,False
353,11.778433333333334,0.19630722222222224,,,,,,False
354,11.8118,0.19686333333333333,,,,,,False
355,11.845166666666668,0.19741944444444445,,,,,,False
356,11.878533333333333,0.19797555555555554,,,,,,False
357,11.911900000000001,0.1985316666666667,,,,,,False
358,11.945266666666667,0.19908777777777778,,,,,,False
359,11.978633333333333,0.19964388888888887,,,,,,False
360,12.012,0.20020000000000002,,,,,,False
361,12.045366666666666,0.2007561111111111,,,,,,False
362,12.078733333333334,0.20131222222222223,,,,,,False
363,12.1121,0.20186833333333334,,,,,,False
364,12.145466666666668,0.20242444444444446,,,,,,False
365,12.178833333333333,0.20298055555555555,,,,,,False
366,12.212200000000001,0.20353666666666667,,,,,,False
367,12.245566666666667,0.2040927777777778,,,,,,False
368,12.278933333333333,0.20464888888888888,,,,,,False
369,12.3123,0.205205,,,,,,False
370,12.345666666666666,0.20576111111111112,,,,,,False
371,12.379033333333334,0.20631722222222224,,,,,,False
372,12.4124,0.20687333333333333,,,,,,False
373,12.445766666666668,0.20742944444444447,,,,,,False
374,12.479133333333333,0.20798555555555556,,,,,,False
375,12.512500000000001,0.20854166666666668,,,,,,False
376,12.545866666666667,0.20909777777777777,,,,,,False
377,12.579233333333333,0.2096538888888889,,,,,,False
378,12.6126,0.21021,,,,,,False
379,12.645966666666666,0.2107661111111111,,,,,,False
380,12.679333333333334,0.21132222222222224,,,,,,False
381,12.7127,0.21187833333333334,,,,,,False
382,12.746066666666668,0.21243444444444445,,,,,,False
383,12.779433333333333,0.21299055555555554,,,,,,False
384,12.812800000000001,0.2135466666666667,,,,,,False
385,12.846166666666667,0.21410277777777778,,,,,,False
386,12.879533333333333,0.21465888888888887,,,,,,False
387,12.9129,0.21521500000000002,,,,,,False
388,12.946266666666666,0.2157711111111111,,,,,,False
389,12.979633333333334,0.21632722222222223,,,,,,False
390,13.013,0.21688333333333334,,,,,,False
391,13.046366666666668,0.21743944444444446,,,,,,False
392,13.079733333333333,0.21799555555555555,,,,,,False
393,13.113100000000001,0.21855166666666667,,,,,,False
394,13.146466666666667,0.2191077777777778,,,,,,False
395,13.179833333333333,0.21966388888888888,,,,,,False
396,13.2132,0.22022,,,,,,False
397,13.246566666666666,0.22077611111111112,,,,,,False
398,13.279933333333334,0.22133222222222224,,,,,,False
399,13.3133,0.22188833333333333,,,,,,False
400,13.346666666666668,0.22244444444444447,,,,,,False
401,13.380033333333333,0.22300055555555556,,,,,,False
402,13.413400000000001,0.22355666666666668,,,,,,False
403,13.446766666666667,0.22411277777777777,,,,,,False
404,13.480133333333333,0.2246688888888889,,,,,,False
405,13.5135,0.225225,,,,,,False
406,13.546866666666666,0.2257811111111111,,,,,,False
407,13.580233333333334,0.22633722222222225,,,,,,False
408,13.6136,0.22689333333333334,,,,,,False
409,13.646966666666668,0.22744944444444445,,,,,,False
410,13.680333333333333,0.22800555555555554,,,,,,False
411,13.713700000000001,0.2285616666666667,36.0,145.0,13.0,14.0,182.0,True
412,13.747066666666667,0.22911777777777778,36.0,145.0,13.0,14.0,182.0,True
413,13.780433333333333,0.22967388888888887,41.0,145.0,11.0,14.0,154.0,True
414,13.8138,0.23023000000000002,33.0,143.0,22.0,16.0,352.0,True
415,13.847166666666666,0.2307861111111111,31.0,137.0,31.0,22.0,682.0,True
416,13.880533333333334,0.23134222222222223,31.0,137.0,31.0,22.0,682.0,True
417,13.9139,0.23189833333333335,31.0,137.0,32.0,23.0,736.0,True
418,13.947266666666668,0.23245444444444446,29.0,137.0,34.0,23.0,782.0,True
419,13.980633333333333,0.23301055555555555,29.0,137.0,34.0,22.0,748.0,True
420,14.014000000000001,0.23356666666666667,29.0,137.0,34.0,22.0,748.0,True
421,14.047366666666667,0.2341227777777778,29.0,137.0,32.0,22.0,704.0,True
422,14.080733333333333,0.23467888888888888,31.0,137.0,30.0,22.0,660.0,True
423,14.1141,0.235235,31.0,137.0,30.0,22.0,660.0,True
424,14.147466666666666,0.23579111111111112,31.0,137.0,30.0,22.0,660.0,True
425,14.180833333333334,0.23634722222222224,30.0,137.0,17.0,14.0,238.0,True
426,14.2142,0.23690333333333333,31.0,137.0,16.0,14.0,224.0,True
427,14.247566666666668,0.23745944444444447,31.0,137.0,16.0,13.0,208.0,True
428,14.280933333333333,0.23801555555555556,31.0,137.0,15.0,11.0,165.0,True
429,14.314300000000001,0.23857166666666668,31.0,137.0,15.0,12.0,180.0,True
430,14.347666666666667,0.23912777777777777,,,,,,False
431,14.381033333333333,0.2396838888888889,,,,,,False
432,14.4144,0.24024,,,,,,False
433,14.447766666666666,0.2407961111111111,,,,,,False
434,14.481133333333334,0.24135222222222225,,,,,,False
435,14.5145,0.24190833333333334,,,,,,False
436,14.547866666666668,0.24246444444444445,,,,,,False
437,14.581233333333333,0.24302055555555555,,,,,,False
438,14.614600000000001,0.2435766666666667,,,,,,False
439,14.647966666666667,0.24413277777777778,,,,,,False
440,14.681333333333333,0.24468888888888887,,,,,,False
441,14.7147,0.24524500000000002,,,,,,False
442,14.748066666666666,0.2458011111111111,,,,,,False
443,14.781433333333334,0.24635722222222223,,,,,,False
444,14.8148,0.24691333333333335,,,,,,False
445,14.848166666666668,0.24746944444444446,,,,,,False
446,14.881533333333334,0.24802555555555555,,,,,,False
447,14.9149,0.24858166666666665,,,,,,False
448,14.948266666666667,0.2491377777777778,,,,,,False
449,14.981633333333333,0.24969388888888888,,,,,,False
450,15.015,0.25025000000000003,,,,,,False
451,15.048366666666666,0.2508061111111111,,,,,,False
452,15.081733333333334,0.2513622222222222,,,,,,False
453,15.1151,0.25191833333333336,,,,,,False
454,15.148466666666668,0.25247444444444445,,,,,,False
455,15.181833333333334,0.25303055555555554,,,,,,False
456,15.2152,0.2535866666666667,,,,,,False
457,15.248566666666667,0.2541427777777778,,,,,,False
458,15.281933333333333,0.25469888888888886,,,,,,False
459,15.3153,0.255255,,,,,,False
460,15.348666666666666,0.2558111111111111,,,,,,False
461,15.382033333333334,0.25636722222222225,,,,,,False
462,15.4154,0.25692333333333334,,,,,,False
463,15.448766666666668,0.2574794444444445,,,,,,False
464,15.482133333333334,0.2580355555555556,,,,,,False
465,15.5155,0.25859166666666666,,,,,,False
466,15.548866666666667,0.2591477777777778,,,,,,False
467,15.582233333333333,0.2597038888888889,,,,,,False
468,15.6156,0.26026,,,,,,False
469,15.648966666666666,0.2608161111111111,,,,,,False
470,15.682333333333334,0.26137222222222223,,,,,,False
471,15.7157,0.2619283333333333,,,,,,False
472,15.749066666666668,0.26248444444444446,,,,,,False
473,15.782433333333334,0.26304055555555556,,,,,,False
474,15.8158,0.26359666666666665,,,,,,False
475,15.849166666666667,0.2641527777777778,,,,,,False
476,15.882533333333333,0.2647088888888889,,,,,,False
477,15.9159,0.26526500000000003,,,,,,False
478,15.949266666666666,0.2658211111111111,,,,,,False
479,15.982633333333334,0.2663772222222222,,,,,,False
480,16.016000000000002,0.26693333333333336,,,,,,False
481,16.049366666666668,0.26748944444444445,,,,,,False
482,16.082733333333334,0.26804555555555554,,,,,,False
483,16.1161,0.2686016666666667,,,,,,False
484,16.149466666666665,0.2691577777777778,,,,,,False
485,16.182833333333335,0.2697138888888889,,,,,,False
486,16.2162,0.27027,,,,,,False
487,16.249566666666666,0.2708261111111111,,,,,,False
488,16.282933333333332,0.2713822222222222,,,,,,False
489,16.316300000000002,0.27193833333333334,,,,,,False
490,16.349666666666668,0.2724944444444445,,,,,,False
491,16.383033333333334,0.2730505555555556,,,,,,False
492,16.4164,0.27360666666666666,,,,,,False
493,16.449766666666665,0.27416277777777776,,,,,,False
494,16.483133333333335,0.2747188888888889,,,,,,False
495,16.5165,0.275275,,,,,,False
496,16.549866666666667,0.2758311111111111,,,,,,False
497,16.583233333333332,0.27638722222222223,,,,,,False
498,16.616600000000002,0.2769433333333334,,,,,,False
499,16.649966666666668,0.27749944444444447,,,,,,False
500,16.683333333333334,0.27805555555555556,,,,,,False
501,16.7167,0.27861166666666665,,,,,,False
502,16.750066666666665,0.27916777777777774,,,,,,False
503,16.783433333333335,0.27972388888888894,,,,,,False
504,16.8168,0.28028000000000003,,,,,,False
505,16.850166666666667,0.2808361111111111,,,,,,False
506,16.883533333333332,0.2813922222222222,,,,,,False
507,16.916900000000002,0.28194833333333336,,,,,,False
508,16.950266666666668,0.28250444444444445,,,,,,False
509,16.983633333333334,0.28306055555555554,,,,,,False
510,17.017,0.2836166666666667,,,,,,False
511,17.050366666666665,0.2841727777777778,,,,,,False
512,17.083733333333335,0.2847288888888889,,,,,,False
513,17.1171,0.285285,,,,,,False
514,17.150466666666667,0.2858411111111111,,,,,,False
515,17.183833333333332,0.2863972222222222,,,,,,False
516,17.217200000000002,0.28695333333333334,,,,,,False
517,17.250566666666668,0.2875094444444445,,,,,,False
